     source_id target_id   weight
    77   3086 6.000000
    77   3087 6.000000
    77   3091 16.000000
    77   3104 5.000000
    77   3129 9.000000
    77   3133 6.000000
    77   3139 5.000000
    77   3140 5.000000
    77   3141 5.000000
    77   3142 7.000000
    77   3143 5.000000
    77   3148 5.000000
    77   3264 5.000000
    77   3276 10.000000
    77   3307 6.000000
    77   3718 7.000000
    77   3719 7.000000
    77   3730 5.000000
    79     90 7.000000
    80    112 5.000000
    80    287 6.000000
    81      4 27.000000
    81      7 21.000000
    81     13 6.000000
    81     16 26.000000
    81     17 15.000000
    81     81 12.000000
    81     82 8.000000
    81     83 11.000000
    81     88 7.000000
    81    107 15.000000
    81    112 16.000000
    81    141 7.000000
    81    167 5.000000
    81    181 5.000000
    81    326 6.000000
    81    336 5.000000
    81    420 6.000000
    81    473 7.000000
    81    525 8.000000
    81    610 13.000000
    81    628 9.000000
    81    676 5.000000
    81    807 6.000000
    81    887 6.000000
    81    909 22.000000
    81    936 8.000000
    81    953 6.000000
    81   1047 5.000000
    81   1132 6.000000
    81   1203 5.000000
    81   1327 15.000000
    81   1330 8.000000
    81   1355 5.000000
    81   1471 10.000000
    81   1478 13.000000
    81   1488 6.000000
    81   1508 10.000000
    81   1538 16.000000
    81   1540 9.000000
    81   1614 7.000000
    81   1640 5.000000
    81   1655 5.000000
    81   1671 6.000000
    81   1853 9.000000
    81   1941 15.000000
    81   1945 11.000000
    81   1947 8.000000
    81   1948 9.000000
    81   1949 6.000000
    81   1950 9.000000
    81   1953 7.000000
    81   1954 7.000000
    81   1957 6.000000
    81   1970 6.000000
    81   1976 13.000000
    81   1977 8.000000
    81   1979 13.000000
    81   1984 5.000000
    81   1985 5.000000
    81   1986 9.000000
    81   1992 7.000000
    81   1993 13.000000
    81   2020 6.000000
    81   2028 5.000000
    81   2034 5.000000
    81   2036 5.000000
    81   2125 7.000000
    81   3027 7.000000
    81   3031 10.000000
    81   3032 6.000000
    81   3037 9.000000
    81   3044 5.000000
    81   3045 5.000000
    81   3046 5.000000
    81   3047 5.000000
    81   3048 5.000000
    81   3051 5.000000
    82      5 12.000000
    82     83 6.000000
    82    922 7.000000
    83      5 26.000000
    83     16 27.000000
    83     17 6.000000
    83     95 6.000000
    83    107 6.000000
    83    112 12.000000
    83    130 5.000000
    83    136 9.000000
    83    201 7.000000
    83    253 13.000000
    83    418 5.000000
    83    493 8.000000
    83    525 6.000000
    83    912 5.000000
    83    922 7.000000
    83   1281 7.000000
    83   1478 5.000000
    83   1965 6.000000
    83   2209 5.000000
    87      5 7.000000
    87    112 5.000000
    87    791 5.000000
    87   1375 5.000000
    88     13 7.000000
    88     88 11.000000
    88     89 6.000000
    88     90 7.000000
    88    107 12.000000
    88    112 21.000000
    88    128 6.000000
    88    129 5.000000
    88    364 6.000000
    88    400 5.000000
    88    410 7.000000
    88    576 8.000000
    88    628 8.000000
    88    635 23.000000
    88    756 5.000000
    88    908 12.000000
    88    909 12.000000
    88   1054 9.000000
    88   1178 6.000000
    88   1211 5.000000
    88   1257 5.000000
    88   1263 5.000000
    88   1266 6.000000
    88   1273 13.000000
    88   1472 6.000000
    88   1853 6.000000
    88   1908 6.000000
    88   1941 9.000000
    88   2034 6.000000
    88   2122 8.000000
    88   2125 5.000000
    88   2171 5.000000
    88   2371 6.000000
    88   2599 7.000000
    88   2615 5.000000
    88   2775 8.000000
    88   2987 6.000000
    88   3460 17.000000
    88   3500 8.000000
    88   3503 8.000000
    88   3510 5.000000
    88   3524 5.000000
    88   3574 5.000000
    88   3609 5.000000
    89     90 5.000000
    89    107 6.000000
    89    253 5.000000
    90      4 13.000000
    90      5 7.000000
    90     32 5.000000
    90     93 5.000000
    90    107 9.000000
    90    112 7.000000
    90    121 5.000000
    90    126 7.000000
    90    127 7.000000
    90    128 9.000000
    90    129 7.000000
    90    168 8.000000
    90    179 6.000000
    90    201 5.000000
    90    248 7.000000
    90    261 6.000000
    90    291 6.000000
    90    525 6.000000
    90    583 6.000000
    90    625 5.000000
    90    735 5.000000
    90    963 7.000000
    90    965 11.000000
    90    967 5.000000
    90    976 5.000000
    90    983 6.000000
    90   1054 5.000000
    90   1238 12.000000
    91    493 5.000000
    93   1071 5.000000
    95      5 12.000000
    95      7 5.000000
    95     10 10.000000
    95     47 5.000000
    95    101 6.000000
    95    107 6.000000
    95    112 18.000000
    95    130 6.000000
    95    143 5.000000
    95    355 11.000000
    95    525 6.000000
    95    626 10.000000
    95    908 5.000000
    95    909 6.000000
    95   1273 6.000000
    95   1538 10.000000
    95   1634 5.000000
    95   1967 9.000000
    95   1993 5.000000
    95   2015 5.000000
   101      4 11.000000
   101      5 10.000000
   101      7 7.000000
   101     10 11.000000
   101     16 9.000000
   101     17 5.000000
   101    105 5.000000
   101    112 13.000000
   101    123 6.000000
   101    128 5.000000
   101    129 5.000000
   101    141 7.000000
   101    154 9.000000
   101    155 9.000000
   101    360 6.000000
   101    362 6.000000
   101    975 6.000000
   101   1263 5.000000
   101   1538 6.000000
   101   1920 6.000000
   101   1921 6.000000
   101   1922 6.000000
   101   1923 8.000000
   101   1924 7.000000
   101   1925 5.000000
   101   2077 9.000000
   101   2078 9.000000
   101   2079 7.000000
   101   2080 6.000000
   101   2081 7.000000
   101   2088 6.000000
   101   2089 5.000000
   101   2091 7.000000
   101   2093 6.000000
   101   2719 5.000000
   101   2722 5.000000
   107      5 46.000000
   107      7 55.000000
   107     10 56.000000
   107     13 5.000000
   107     17 26.000000
   107     20 7.000000
   107     32 12.000000
   107     37 6.000000
   107     38 5.000000
   107     43 6.000000
   107     44 5.000000
   107    107 37.000000
   107    112 32.000000
   107    121 12.000000
   107    128 23.000000
   107    129 10.000000
   107    130 5.000000
   107    131 5.000000
   107    135 6.000000
   107    136 18.000000
   107    141 28.000000
   107    167 10.000000
   107    261 8.000000
   107    282 20.000000
   107    291 6.000000
   107    317 5.000000
   107    318 5.000000
   107    336 11.000000
   107    364 14.000000
   107    417 5.000000
   107    493 9.000000
   107    532 10.000000
   107    542 12.000000
   107    564 11.000000
   107    583 5.000000
   107    607 8.000000
   107    610 36.000000
   107    626 7.000000
   107    722 12.000000
   107    762 6.000000
   107    770 11.000000
   107    784 6.000000
   107    786 6.000000
   107    794 5.000000
   107    797 7.000000
   107    800 5.000000
   107    807 7.000000
   107    817 8.000000
   107    877 5.000000
   107    908 27.000000
   107    909 30.000000
   107    936 9.000000
   107    976 48.000000
   107   1054 8.000000
   107   1178 7.000000
   107   1179 7.000000
   107   1180 5.000000
   107   1184 6.000000
   107   1195 7.000000
   107   1196 5.000000
   107   1198 5.000000
   107   1202 7.000000
   107   1214 5.000000
   107   1217 9.000000
   107   1222 6.000000
   107   1256 8.000000
   107   1257 49.000000
   107   1263 34.000000
   107   1269 13.000000
   107   1270 10.000000
   107   1272 5.000000
   107   1273 58.000000
   107   1282 10.000000
   107   1283 8.000000
   107   1297 6.000000
   107   1317 12.000000
   107   1321 8.000000
   107   1342 5.000000
   107   1344 9.000000
   107   1375 8.000000
   107   1423 7.000000
   107   1424 7.000000
   107   1434 8.000000
   107   1438 6.000000
   107   1468 12.000000
   107   1485 7.000000
   107   1542 5.000000
   107   1543 5.000000
   107   1544 5.000000
   107   1545 7.000000
   107   1547 11.000000
   107   1559 5.000000
   107   1580 17.000000
   107   1627 5.000000
   107   1638 6.000000
   107   1688 5.000000
   107   1816 6.000000
   107   1824 11.000000
   107   1840 20.000000
   107   1853 13.000000
   107   1927 5.000000
   107   1952 9.000000
   107   1968 6.000000
   107   1976 9.000000
   107   1993 33.000000
   107   2088 6.000000
   107   2122 7.000000
   107   2125 14.000000
   107   2156 6.000000
   107   2170 5.000000
   107   2171 8.000000
   107   2185 10.000000
   107   2233 5.000000
   107   2273 5.000000
   107   2284 5.000000
   107   2369 9.000000
   107   2371 7.000000
   107   2564 6.000000
   107   2585 5.000000
   107   2588 5.000000
   107   2785 6.000000
   107   3010 7.000000
   107   3014 8.000000
   107   3148 5.000000
   107   3158 5.000000
   107   3159 5.000000
   107   3161 6.000000
   107   3276 11.000000
   107   3480 5.000000
   107   3481 5.000000
   107   3552 34.000000
   107   3554 35.000000
   107   3606 5.000000
   107   3607 5.000000
   107   3608 10.000000
   107   3609 17.000000
   107   3636 6.000000
   107   3643 5.000000
   107   3650 5.000000
   107   3651 7.000000
   107   3718 7.000000
   107   3719 7.000000
   107   3730 5.000000
   112      5 77.000000
   112      7 31.000000
   112     10 63.000000
   112     13 17.000000
   112     14 16.000000
   112     16 102.000000
   112     17 42.000000
   112     23 5.000000
   112     30 5.000000
   112     32 8.000000
   112     38 8.000000
   112     43 5.000000
   112     48 5.000000
   112     58 5.000000
   112     61 11.000000
   112     67 24.000000
   112    112 21.000000
   112    121 14.000000
   112    126 6.000000
   112    127 6.000000
   112    128 22.000000
   112    129 11.000000
   112    130 24.000000
   112    136 16.000000
   112    141 28.000000
   112    143 9.000000
   112    150 5.000000
   112    152 6.000000
   112    167 22.000000
   112    168 23.000000
   112    169 5.000000
   112    179 16.000000
   112    193 5.000000
   112    199 27.000000
   112    201 17.000000
   112    202 6.000000
   112    210 9.000000
   112    216 12.000000
   112    218 25.000000
   112    220 11.000000
   112    287 11.000000
   112    335 5.000000
   112    336 12.000000
   112    345 6.000000
   112    347 28.000000
   112    354 8.000000
   112    355 27.000000
   112    360 26.000000
   112    361 5.000000
   112    362 31.000000
   112    364 9.000000
   112    378 5.000000
   112    400 5.000000
   112    409 23.000000
   112    410 9.000000
   112    418 16.000000
   112    420 5.000000
   112    449 5.000000
   112    473 13.000000
   112    481 7.000000
   112    484 8.000000
   112    485 5.000000
   112    486 11.000000
   112    520 6.000000
   112    521 7.000000
   112    525 35.000000
   112    555 7.000000
   112    572 5.000000
   112    578 6.000000
   112    607 8.000000
   112    610 19.000000
   112    625 12.000000
   112    626 27.000000
   112    628 21.000000
   112    635 14.000000
   112    664 7.000000
   112    665 7.000000
   112    692 7.000000
   112    696 7.000000
   112    781 6.000000
   112    784 12.000000
   112    794 5.000000
   112    796 9.000000
   112    797 6.000000
   112    804 53.000000
   112    807 5.000000
   112    921 9.000000
   112    975 19.000000
   112    976 44.000000
   112    979 5.000000
   112    990 6.000000
   112    993 6.000000
   112   1001 8.000000
   112   1036 7.000000
   112   1047 5.000000
   112   1054 11.000000
   112   1096 8.000000
   112   1125 6.000000
   112   1127 6.000000
   112   1176 12.000000
   112   1178 6.000000
   112   1212 5.000000
   112   1214 5.000000
   112   1216 5.000000
   112   1250 6.000000
   112   1282 5.000000
   112   1283 6.000000
   112   1292 5.000000
   112   1297 7.000000
   112   1332 6.000000
   112   1375 11.000000
   112   1414 6.000000
   112   1454 5.000000
   112   1478 11.000000
   112   1484 6.000000
   112   1485 30.000000
   112   1486 19.000000
   112   1598 6.000000
   112   1634 10.000000
   112   1650 6.000000
   112   1671 8.000000
   112   1754 6.000000
   112   1853 14.000000
   112   1941 12.000000
   112   1945 25.000000
   112   1952 8.000000
   112   1953 5.000000
   112   1954 7.000000
   112   1956 6.000000
   112   1957 27.000000
   112   1986 6.000000
   112   1992 8.000000
   112   1993 42.000000
   112   2015 8.000000
   112   2045 5.000000
   112   2111 5.000000
   112   2113 6.000000
   112   2136 5.000000
   112   2143 11.000000
   112   2162 6.000000
   112   2184 5.000000
   112   2185 11.000000
   112   2194 5.000000
   112   2198 7.000000
   112   2216 5.000000
   112   2217 9.000000
   112   2223 5.000000
   112   2224 30.000000
   112   2251 11.000000
   112   2252 12.000000
   112   2273 5.000000
   112   2274 6.000000
   112   2322 5.000000
   112   2336 15.000000
   112   2338 6.000000
   112   2339 14.000000
   112   2358 7.000000
   112   2362 6.000000
   112   2363 6.000000
   112   2364 5.000000
   112   2366 10.000000
   112   2368 5.000000
   112   2371 8.000000
   112   2389 22.000000
   112   2390 6.000000
   112   2392 5.000000
   112   2539 5.000000
   112   2548 5.000000
   112   2559 5.000000
   112   2564 6.000000
   112   2719 7.000000
   112   2722 5.000000
   112   2725 6.000000
   112   2730 6.000000
   112   2769 8.000000
   112   2777 8.000000
   112   2784 6.000000
   112   2785 7.000000
   112   2809 8.000000
   112   2811 5.000000
   112   2819 5.000000
   112   2861 6.000000
   112   3091 5.000000
   112   3351 5.000000
   112   3360 5.000000
   112   3378 5.000000
   112   3405 8.000000
   112   3407 7.000000
   112   3408 7.000000
   112   3608 8.000000
   112   3609 11.000000
   112   3610 8.000000
   112   3618 7.000000
   112   3643 5.000000
   121      4 16.000000
   121      7 20.000000
   121     10 15.000000
   121     14 6.000000
   121     20 9.000000
   121     73 7.000000
   121     74 8.000000
   121    126 5.000000
   121    127 5.000000
   121    128 15.000000
   121    129 5.000000
   121    136 6.000000
   121    141 7.000000
   121    168 15.000000
   121    248 7.000000
   121    253 26.000000
   121    694 18.000000
   121    908 7.000000
   121    909 7.000000
   121    921 5.000000
   121   1216 15.000000
   121   1250 7.000000
   121   1257 5.000000
   121   1263 14.000000
   121   1269 7.000000
   121   1270 7.000000
   121   1273 20.000000
   121   1317 9.000000
   121   1413 6.000000
   121   1423 6.000000
   121   1424 6.000000
   126      4 7.000000
   126     17 8.000000
   126     18 8.000000
   126     32 6.000000
   126     74 5.000000
   126    127 12.000000
   126    128 14.000000
   126    129 12.000000
   126    136 5.000000
   126    168 7.000000
   126    248 5.000000
   127      4 7.000000
   127     17 8.000000
   127     18 8.000000
   127     32 6.000000
   127     74 6.000000
   127    128 14.000000
   127    129 12.000000
   127    136 5.000000
   127    168 7.000000
   127    248 5.000000
   128      4 18.000000
   128      5 24.000000
   128     10 28.000000
   128     13 9.000000
   128     16 14.000000
   128     17 25.000000
   128     18 27.000000
   128     29 17.000000
   128     32 14.000000
   128     56 8.000000
   128     68 6.000000
   128     74 17.000000
   128    128 17.000000
   128    129 16.000000
   128    130 5.000000
   128    136 12.000000
   128    137 5.000000
   128    141 15.000000
   128    154 8.000000
   128    155 8.000000
   128    158 7.000000
   128    167 6.000000
   128    168 12.000000
   128    218 11.000000
   128    248 19.000000
   128    259 5.000000
   128    275 5.000000
   128    292 7.000000
   128    313 7.000000
   128    370 6.000000
   128    377 6.000000
   128    396 5.000000
   128    425 6.000000
   128    474 7.000000
   128    572 5.000000
   128    595 10.000000
   128    906 6.000000
   128    983 5.000000
   128    993 6.000000
   128   1209 16.000000
   128   1211 22.000000
   128   1212 7.000000
   128   1214 7.000000
   128   1215 5.000000
   128   1216 8.000000
   128   1217 7.000000
   128   1245 21.000000
   128   1250 8.000000
   128   1257 17.000000
   128   1259 7.000000
   128   1260 7.000000
   128   1263 6.000000
   128   1269 6.000000
   128   1270 5.000000
   128   1273 28.000000
   128   1282 5.000000
   128   1297 7.000000
   128   1317 16.000000
   128   1318 5.000000
   128   1319 5.000000
   128   1320 5.000000
   128   1321 11.000000
   128   1322 5.000000
   128   1323 5.000000
   128   1324 13.000000
   128   1325 15.000000
   128   1326 5.000000
   128   1327 15.000000
   128   1328 5.000000
   128   1329 5.000000
   128   1330 6.000000
   128   1331 5.000000
   128   1332 5.000000
   128   1333 5.000000
   128   1334 5.000000
   128   1335 6.000000
   128   1336 5.000000
   128   1337 5.000000
   128   1338 7.000000
   128   1340 7.000000
   128   1344 11.000000
   128   1524 10.000000
   128   1538 8.000000
   128   3264 5.000000
   129      4 11.000000
   129      5 5.000000
   129     10 14.000000
   129     16 7.000000
   129     17 9.000000
   129     18 11.000000
   129     32 6.000000
   129     74 8.000000
   129     81 6.000000
   129    136 7.000000
   129    141 11.000000
   129    154 5.000000
   129    155 5.000000
   129    167 5.000000
   129    168 9.000000
   129    220 6.000000
   129    248 5.000000
   129    377 5.000000
   129    770 5.000000
   129   1211 5.000000
   129   1245 6.000000
   129   1257 11.000000
   129   1263 7.000000
   129   1273 9.000000
   129   1580 5.000000
   130      4 21.000000
   130     10 13.000000
   130     16 29.000000
   130     17 11.000000
   130     18 13.000000
   130     39 5.000000
   130     81 6.000000
   130     88 6.000000
   130    141 6.000000
   130    155 8.000000
   130    167 5.000000
   130    179 6.000000
   130    201 9.000000
   130    253 8.000000
   130    355 5.000000
   130    360 7.000000
   130    362 9.000000
   130    370 5.000000
   130    377 7.000000
   130    418 5.000000
   130    483 5.000000
   130    525 15.000000
   130    578 6.000000
   130    729 7.000000
   130    975 6.000000
   130   1209 9.000000
   130   1281 6.000000
   130   1375 9.000000
   130   1402 6.000000
   130   1580 6.000000
   130   1614 5.000000
   130   1957 7.000000
   130   1992 5.000000
   130   1993 11.000000
   130   2209 14.000000
   130   2224 6.000000
   130   2362 5.000000
   130   2363 5.000000
   130   2364 6.000000
   131    253 6.000000
   131   1202 6.000000
   135     10 9.000000
   135     17 7.000000
   135     18 8.000000
   135    136 8.000000
   135    154 5.000000
   135    155 5.000000
   135    253 20.000000
   135    314 5.000000
   136      4 13.000000
   136     10 13.000000
   136     13 7.000000
   136     17 19.000000
   136     18 28.000000
   136     20 17.000000
   136     27 7.000000
   136     28 5.000000
   136     32 7.000000
   136     45 8.000000
   136     56 6.000000
   136     68 13.000000
   136     71 6.000000
   136     76 6.000000
   136     77 27.000000
   136     81 17.000000
   136    136 9.000000
   136    141 9.000000
   136    167 10.000000
   136    168 8.000000
   136    179 10.000000
   136    199 14.000000
   136    210 7.000000
   136    218 10.000000
   136    220 7.000000
   136    275 5.000000
   136    282 5.000000
   136    283 12.000000
   136    286 6.000000
   136    287 8.000000
   136    288 7.000000
   136    289 7.000000
   136    291 10.000000
   136    292 13.000000
   136    295 5.000000
   136    302 7.000000
   136    314 7.000000
   136    315 5.000000
   136    331 8.000000
   136    335 6.000000
   136    336 6.000000
   136    345 6.000000
   136    354 8.000000
   136    360 6.000000
   136    361 5.000000
   136    362 7.000000
   136    365 5.000000
   136    447 5.000000
   136    453 8.000000
   136    473 6.000000
   136    518 5.000000
   136    523 5.000000
   136    526 6.000000
   136    527 7.000000
   136    528 7.000000
   136    529 7.000000
   136    530 5.000000
   136    542 5.000000
   136    583 8.000000
   136    593 5.000000
   136    595 5.000000
   136    610 8.000000
   136    829 5.000000
   136    925 5.000000
   136   1273 17.000000
   136   1317 7.000000
   136   1327 12.000000
   136   1330 6.000000
   136   1614 5.000000
   136   1840 11.000000
   136   1927 7.000000
   136   1976 5.000000
   136   3037 5.000000
   141      5 20.000000
   141     17 27.000000
   141     18 24.000000
   141     20 11.000000
   141     23 9.000000
   141     29 10.000000
   141     67 5.000000
   141     76 6.000000
   141    141 25.000000
   141    154 12.000000
   141    155 13.000000
   141    167 9.000000
   141    168 20.000000
   141    169 5.000000
   141    171 9.000000
   141    253 8.000000
   141    287 6.000000
   141    335 6.000000
   141    364 14.000000
   141    418 6.000000
   141    542 14.000000
   141    547 8.000000
   141    676 5.000000
   141    770 7.000000
   141    800 8.000000
   141    825 7.000000
   141    908 23.000000
   141    909 24.000000
   141    976 9.000000
   141   1054 8.000000
   141   1184 6.000000
   141   1195 5.000000
   141   1209 54.000000
   141   1211 39.000000
   141   1263 17.000000
   141   1269 10.000000
   141   1270 8.000000
   141   1273 53.000000
   141   1281 5.000000
   141   1282 6.000000
   141   1283 8.000000
   141   1321 18.000000
   141   1330 10.000000
   141   1344 13.000000
   141   1354 10.000000
   141   1375 10.000000
   141   1406 8.000000
   141   1435 5.000000
   141   1438 6.000000
   141   1454 7.000000
   141   1457 5.000000
   141   1468 6.000000
   141   1485 5.000000
   141   1509 7.000000
   141   1537 9.000000
   141   1538 21.000000
   141   1567 5.000000
   141   1580 9.000000
   141   1614 42.000000
   141   1655 7.000000
   141   1694 9.000000
   141   1717 5.000000
   141   1777 5.000000
   141   1824 5.000000
   141   1901 5.000000
   141   1923 11.000000
   141   1939 8.000000
   141   1957 6.000000
   141   1967 13.000000
   141   1975 5.000000
   141   1993 9.000000
   141   2088 8.000000
   141   2091 5.000000
   141   2099 5.000000
   141   2102 8.000000
   141   2105 8.000000
   141   2128 8.000000
   141   2162 5.000000
   141   2224 5.000000
   141   2324 5.000000
   141   2373 6.000000
   141   2390 5.000000
   141   2512 5.000000
   141   2564 5.000000
   141   2593 5.000000
   141   3004 9.000000
   141   3074 9.000000
   141   3081 5.000000
   141   3087 5.000000
   141   3091 5.000000
   141   3257 12.000000
   141   3284 6.000000
   141   3329 7.000000
   141   3340 5.000000
   141   3341 5.000000
   141   3342 5.000000
   141   3343 5.000000
   141   3344 5.000000
   141   3345 5.000000
   141   3718 7.000000
   141   3719 6.000000
   141   3720 5.000000
   141   3721 5.000000
   141   3730 12.000000
   142     17 5.000000
   142     18 5.000000
   142   1273 11.000000
   143     18 10.000000
   143     29 8.000000
   143    155 5.000000
   143    167 6.000000
   143    355 8.000000
   143    397 5.000000
   143    691 5.000000
   143    908 6.000000
   143   1281 7.000000
   143   1321 10.000000
   143   1354 6.000000
   143   1485 10.000000
   143   1486 7.000000
   143   1538 7.000000
   143   1819 6.000000
   143   1964 8.000000
   143   1965 5.000000
   143   1967 8.000000
   143   1993 5.000000
   143   2182 7.000000
   143   2245 8.000000
   143   2251 7.000000
   143   2252 7.000000
   143   2254 5.000000
   152    155 5.000000
   154      4 11.000000
   154      5 16.000000
   154     13 7.000000
   154     16 14.000000
   154     17 7.000000
   154     18 10.000000
   154     20 16.000000
   154     29 10.000000
   154     73 10.000000
   154     74 10.000000
   154     76 6.000000
   154     77 24.000000
   154     81 7.000000
   154    107 14.000000
   154    112 25.000000
   154    154 5.000000
   154    155 32.000000
   154    167 7.000000
   154    168 5.000000
   154    360 13.000000
   154    362 13.000000
   154    525 12.000000
   154    532 8.000000
   154    533 6.000000
   154    572 6.000000
   154    610 5.000000
   154    770 5.000000
   154    975 13.000000
   154   1047 5.000000
   154   1257 10.000000
   154   1263 8.000000
   154   1327 10.000000
   154   1402 8.000000
   154   1924 18.000000
   154   1925 11.000000
   154   1927 7.000000
   154   1928 8.000000
   154   1930 5.000000
   154   1939 6.000000
   154   1945 6.000000
   154   2341 5.000000
   154   2345 7.000000
   154   2389 6.000000
   154   2615 6.000000
   154   3231 5.000000
   155      4 16.000000
   155      5 16.000000
   155     13 7.000000
   155     16 19.000000
   155     17 7.000000
   155     18 11.000000
   155     20 21.000000
   155     29 18.000000
   155     73 11.000000
   155     74 10.000000
   155     76 6.000000
   155     77 30.000000
   155     81 7.000000
   155    107 14.000000
   155    112 28.000000
   155    155 6.000000
   155    167 11.000000
   155    168 5.000000
   155    218 5.000000
   155    360 14.000000
   155    362 13.000000
   155    473 5.000000
   155    525 13.000000
   155    532 9.000000
   155    533 5.000000
   155    572 6.000000
   155    610 5.000000
   155    768 5.000000
   155    770 5.000000
   155    975 13.000000
   155   1047 5.000000
   155   1096 5.000000
   155   1176 5.000000
   155   1257 10.000000
   155   1263 8.000000
   155   1327 10.000000
   155   1354 6.000000
   155   1485 6.000000
   155   1924 18.000000
   155   1925 11.000000
   155   1927 10.000000
   155   1928 9.000000
   155   1930 5.000000
   155   1939 6.000000
   155   1945 6.000000
   155   1970 5.000000
   155   2182 9.000000
   155   2251 10.000000
   155   2252 8.000000
   155   2254 6.000000
   155   2341 7.000000
   155   2345 7.000000
   155   2362 5.000000
   155   2363 5.000000
   155   2389 6.000000
   155   2501 7.000000
   155   2615 6.000000
   155   3231 5.000000
   167      2 25.000000
   167     13 8.000000
   167     14 11.000000
   167     16 22.000000
   167     17 8.000000
   167     18 21.000000
   167     29 16.000000
   167     45 5.000000
   167     77 31.000000
   167     83 5.000000
   167     95 5.000000
   167    167 6.000000
   167    168 6.000000
   167    169 5.000000
   167    170 5.000000
   167    171 6.000000
   167    174 5.000000
   167    179 11.000000
   167    199 7.000000
   167    201 5.000000
   167    218 8.000000
   167    220 5.000000
   167    326 5.000000
   167    532 8.000000
   167    547 5.000000
   167   1125 6.000000
   167   1127 6.000000
   167   1211 10.000000
   167   1354 5.000000
   167   1485 9.000000
   167   1486 7.000000
   167   1853 7.000000
   167   1923 5.000000
   167   1967 11.000000
   167   2179 5.000000
   167   2182 6.000000
   167   2245 6.000000
   167   2246 5.000000
   167   2251 6.000000
   167   2252 5.000000
   167   2504 6.000000
   167   2505 6.000000
   168      2 23.000000
   168      7 16.000000
   168     13 5.000000
   168     14 7.000000
   168     22 5.000000
   168     29 9.000000
   168     38 9.000000
   168     39 20.000000
   168     72 13.000000
   168     74 9.000000
   168     77 27.000000
   168     81 5.000000
   168     83 7.000000
   168     88 7.000000
   168    107 14.000000
   168    168 8.000000
   168    179 8.000000
   168    181 5.000000
   168    199 5.000000
   168    201 8.000000
   168    218 10.000000
   168    220 8.000000
   168    234 5.000000
   168    244 5.000000
   168    248 9.000000
   168    253 44.000000
   168    282 6.000000
   168    350 5.000000
   168    377 7.000000
   168    410 6.000000
   168    425 7.000000
   168    453 5.000000
   168    482 5.000000
   168    525 5.000000
   168    564 7.000000
   168    572 10.000000
   168    625 14.000000
   168    635 8.000000
   168    640 5.000000
   168    722 5.000000
   168    726 6.000000
   168    770 10.000000
   168    786 14.000000
   168    804 10.000000
   168    877 6.000000
   168    883 5.000000
   168    907 5.000000
   168    908 23.000000
   168    909 24.000000
   168    976 14.000000
   168    983 6.000000
   168   1001 7.000000
   168   1054 22.000000
   168   1211 7.000000
   168   1216 9.000000
   168   1245 9.000000
   168   1250 6.000000
   168   1257 6.000000
   168   1263 11.000000
   168   1266 5.000000
   168   1269 16.000000
   168   1270 15.000000
   168   1273 26.000000
   168   1285 5.000000
   168   1317 9.000000
   168   1344 5.000000
   168   1413 5.000000
   168   1423 5.000000
   168   1424 5.000000
   168   1425 5.000000
   168   1435 8.000000
   168   1438 9.000000
   168   1439 7.000000
   168   1468 5.000000
   168   1472 9.000000
   168   1484 5.000000
   168   1580 17.000000
   168   1588 5.000000
   168   1710 5.000000
   168   1993 17.000000
   168   2559 7.000000
   168   3096 6.000000
   168   3471 7.000000
   169      2 5.000000
   169   1209 5.000000
   169   1211 5.000000
   169   1257 5.000000
   170      2 6.000000
   170     77 7.000000
   170    179 5.000000
   170    218 5.000000
   171     77 9.000000
   171    253 5.000000
   171   1209 8.000000
   174      2 6.000000
   178      2 6.000000
   179      2 31.000000
   179      5 28.000000
   179     13 12.000000
   179     14 6.000000
   179     16 27.000000
   179     29 20.000000
   179     47 5.000000
   179     56 6.000000
   179     68 18.000000
   179     74 10.000000
   179     77 19.000000
   179     81 7.000000
   179     83 5.000000
   179     88 6.000000
   179    126 6.000000
   179    127 6.000000
   179    128 13.000000
   179    129 6.000000
   179    181 5.000000
   179    199 6.000000
   179    201 13.000000
   179    208 5.000000
   179    218 10.000000
   179    220 7.000000
   179    292 5.000000
   179    360 6.000000
   179    361 5.000000
   179    473 6.000000
   179    474 5.000000
   179    625 5.000000
   179    626 5.000000
   179    722 5.000000
   179    726 5.000000
   179    729 6.000000
   179    735 5.000000
   179    786 6.000000
   179    936 5.000000
   179   1036 5.000000
   179   1209 5.000000
   179   1211 11.000000
   179   1273 12.000000
   179   1321 5.000000
   179   1930 5.000000
   179   1970 5.000000
   180     29 5.000000
   181      2 5.000000
   181     67 6.000000
   181     68 5.000000
   181    908 7.000000
   181    909 7.000000
   181   1478 5.000000
   188      2 9.000000
   189      2 8.000000
   189      4 5.000000
   189     20 6.000000
   189     29 6.000000
   189     77 6.000000
   189   2252 5.000000
   193     16 11.000000
   193     29 8.000000
   193    199 6.000000
   193    218 5.000000
   193   1972 5.000000
   196     68 10.000000
   199      5 19.000000
   199     10 8.000000
   199     32 6.000000
   199     45 5.000000
   199     61 6.000000
   199     83 7.000000
   199     95 6.000000
   199    107 8.000000
   199    126 5.000000
   199    127 5.000000
   199    128 5.000000
   199    129 5.000000
   199    130 7.000000
   199    155 5.000000
   199    199 8.000000
   199    201 13.000000
   199    202 5.000000
   199    216 8.000000
   199    218 19.000000
   199    220 7.000000
   199    331 15.000000
   199    332 6.000000
   199    335 8.000000
   199    336 5.000000
